id,name,host_id,host_name,neighbourhood,postcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,availability_365
27013671,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45486194,-2.599723758,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27013733,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45429352,-2.600848188,Serviced apartment,Entire home/apt,2,1,1,1,69,2,3,04-09-2018,0.86,87,7,10,9,10,10,8,78,0
27013818,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45396959,-2.601325271,Serviced apartment,Entire home/apt,2,1,1,1,69,2,2,02-09-2018,0.56,100,10,10,10,10,9,10,78,0
27013881,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45370368,-2.600652375,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27013975,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45385839,-2.601410147,Serviced apartment,Entire home/apt,2,1,1,1,69,2,2,06-09-2018,0.57,100,10,10,9,10,10,10,78,0
27014066,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45555436,-2.599179637,Serviced apartment,Entire home/apt,2,1,1,1,69,2,1,04-08-2018,0.28,100,10,10,10,10,10,10,78,0
27014145,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45376917,-2.601115489,Serviced apartment,Entire home/apt,2,1,1,1,69,2,2,04-09-2018,0.61,100,10,10,8,10,10,9,78,0
27014204,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45494225,-2.601370253,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27014297,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45547068,-2.601359265,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27014439,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45385649,-2.599665183,Serviced apartment,Entire home/apt,2,1,1,1,69,2,2,31-08-2018,0.61,100,10,10,8,10,10,9,78,0
27014503,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45490944,-2.599774059,Serviced apartment,Entire home/apt,2,1,1,1,69,2,5,06-09-2018,1.4,96,10,10,10,9,10,10,78,0
27014581,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45582125,-2.600639674,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27014689,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45503498,-2.599810823,Serviced apartment,Entire home/apt,2,1,1,1,69,2,1,07-09-2018,0.42,100,10,10,10,10,10,10,78,0
27014749,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45549412,-2.599714477,Serviced apartment,Entire home/apt,2,1,1,1,69,2,1,02-09-2018,0.39,80,8,6,2,8,8,6,78,0
27014839,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45348288,-2.599850012,Serviced apartment,Entire home/apt,2,1,1,1,69,2,1,04-08-2018,0.28,100,10,10,10,10,10,10,78,0
27014901,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45496171,-2.599959748,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27014986,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45386783,-2.599584995,Serviced apartment,Entire home/apt,2,1,1,1,69,2,1,03-08-2018,0.28,100,10,10,10,10,10,10,78,0
27015055,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.4551218,-2.599757146,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27015168,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45426394,-2.599784035,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27015282,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45566843,-2.600810444,Serviced apartment,Entire home/apt,2,1,1,1,69,2,0,,,,,,,,,,78,0
27015383,Brilliant Ensuite Rooms in Bristol City Centre!,202674643,Sophia,Central,BS1 5NA,51.45372638,-2.599594818,Serviced apartment,Entire home/apt,2,1,1,1,69,2,1,04-08-2018,0.28,100,10,10,10,10,10,10,78,0
27017966,Apartment-Apartment-Private Bathroom-City View-1 bed,103664385,Ben,Lawrence Hill,BS5 0BT,51.45870179,-2.566690226,Apartment,Entire home/apt,4,1,1,1,150,1,1,28-10-2018,1,80,10,10,10,10,10,8,2,248
27017969,Apartment-Apartment-Private Bathroom-City View-2 bed,103664385,Ben,Lawrence Hill,BS5 0BT,51.45914672,-2.565364421,Apartment,Entire home/apt,6,1,1,1,210,1,0,,,,,,,,,,2,225
27021221,Double bedroom en-suite in Stoke Bishop,19325448,Inge,Stoke Bishop,BS9 1DF,51.48335378,-2.642407633,House,Private room,2,1,1,1,50,2,1,13-08-2018,0.31,100,10,10,10,10,10,10,1,153
27022861,Charming Bristol apartment,53043862,Elise,Avonmouth & Lawrence Weston,BS11 0DW,51.49014075,-2.677837106,Apartment,Entire home/apt,5,1,2,2,66,2,5,02-09-2018,1.43,100,10,10,10,10,10,10,2,9
27023759,Comfortable room in charming flat,53043862,Elise,Avonmouth & Lawrence Weston,BS11 0DW,51.48851195,-2.677840282,Apartment,Private room,2,1,1,1,66,2,3,26-10-2018,0.77,100,10,10,10,10,9,10,2,46
27054204,large city centre double bedroom,115513310,Milton,Central,BS1 4AX,51.45165187,-2.597008116,Apartment,Private room,2,1,2,2,50,2,25,02-11-2018,7.58,88,9,8,9,9,9,9,1,274
27055601,Amazing Maisonette in the Heart of Bristol,50498618,Cintia,Ashley,BS6 5NT,51.46558185,-2.583919271,Apartment,Private room,6,2,2,4,180,2,4,26-08-2018,1.07,100,10,10,10,10,10,10,2,139
27071310,Cosy double room in St Andrews with lovely garden,116218968,Daniel,Ashley,BS6,51.47001805,-2.590645607,Apartment,Private room,2,1,0,1,42,1,2,22-09-2018,0.61,100,10,10,10,10,10,10,2,89
27073790,"Big, sunny room in friendly family home",13986634,Dean,Knowle,,51.43642876,-2.565772289,House,Private room,2,1.5,1,1,28,4,2,11-11-2018,0.61,90,9,9,10,10,9,10,1,11
27076912,Modern 1 bed flat in converted Church,203228909,Honor,Clifton Down,BS8 2AP,51.45975797,-2.612541857,Apartment,Entire home/apt,4,1,1,2,80,2,17,09-11-2018,5.26,91,9,10,9,10,10,9,1,62
27085647,Large stunning studio amazing location !,7484271,Sammi,Central,BS1 5EH,51.45508004,-2.600579044,Apartment,Entire home/apt,4,1,0,1,85,2,8,17-11-2018,2.16,86,8,9,10,9,9,9,2,131
27122120,Bristol house - private garden - great location!,113333332,Suzy,Bedminster,BS3 1EL,51.43988566,-2.607129715,House,Entire home/apt,4,1,2,2,175,2,1,22-07-2018,0.25,,,,,,,,1,7
27122306,Wonderful Georgian Bristol city centre apartment,48609050,Joanna,Central,BS1 5DX,51.45517459,-2.598244619,Apartment,Entire home/apt,2,2,1,2,100,1,4,11-11-2018,1.32,90,10,10,10,10,10,10,1,4
27123784,3 vintage bedrooms in the Heart of Bristol (30),54503007,Patrick,Central,BS1 1UE,51.4548055,-2.592459648,Apartment,Private room,6,2,3,3,300,1,7,10-11-2018,2,80,9,7,9,10,9,8,7,329
27128057,"Big, light airy room in gorgeous Redland, Bristol",58831282,Emma,Clifton Down,BS6,51.46843877,-2.609665823,Bed and breakfast,Private room,2,1,1,1,22,2,14,06-11-2018,3.93,91,10,9,9,10,10,10,2,59
27130712,higgihaus Apartment (#26). Cool. Quirky. Stylish. Awesome Central Location.,164934575,Delyth & Luke,Ashley,BS2 8AN,51.45975638,-2.584864133,Apartment,Entire home/apt,4,1,1,2,85,1,18,11-11-2018,4.82,98,10,10,10,10,10,9,7,336
27134116,"Spacious double room, fabulous location",12324276,Chris & Isabel,Bedminster,BS3 2LZ,51.43639754,-2.618417804,House,Private room,2,1,1,1,30,2,2,12-08-2018,0.61,100,10,10,10,10,9,9,1,21
27134465,New and bright 2 bed self contained apartment,204278887,Rob,Bishopston & Ashley Down,BS7 9LB,51.47941189,-2.577234374,Apartment,Entire home/apt,4,1,2,2,48,2,16,12-10-2018,4.75,90,9,8,10,10,9,9,1,58
27134532,Bright and beautiful  2 double bedroom flat,204278283,Frank,Ashley,BS7 8BE,51.47426301,-2.590799574,Apartment,Entire home/apt,5,1,2,3,80,2,18,14-11-2018,6.92,99,10,10,10,10,10,9,1,162
27135269,Private Room in Bristol,40197177,Anna,Hillfields,BS16 3XF,51.47953565,-2.52195605,House,Private room,1,1,1,1,39,1,0,,,,,,,,,,3,364
27135841,higgihaus Apartment (#23). Cool. Quirky. Stylish. Awesome Central Location.,164934575,Delyth & Luke,Ashley,BS2 8AN,51.46109081,-2.585295843,Apartment,Entire home/apt,4,1,1,2,85,1,17,10-11-2018,5,99,10,10,10,10,10,10,7,338
27145943,Private room in shared house,204386022,Wiesia,Ashley,BS6 5BH,51.47019047,-2.588990172,House,Private room,1,1,1,1,25,2,2,13-10-2018,1.22,100,10,10,10,10,9,10,1,0
27162912,Flaxley House,95653939,Lucie,Knowle,BS4 2LF,51.43465269,-2.565234692,House,Entire home/apt,8,1,3,8,144,14,0,,,,,,,,,,1,45
27167661,Warm  and tranquil Bristol house,61974644,Charlotte,Southville,BS3 1SZ,51.44268568,-2.614758828,House,Private room,1,1,1,1,35,1,16,28-10-2018,4.71,100,10,10,10,10,9,10,1,1
27183222,"Lovely new Apartment 16 in Clifton, Bristol",145484295,Urban Creation,Clifton Down,BS8,51.46533409,-2.618041591,Serviced apartment,Entire home/apt,2,1,0,1,70,1,13,08-11-2018,4.38,97,10,10,9,10,10,10,13,156
27187460,Double Room in Cosy Victorian Terrace in Bristol,32924470,Carla,St George Central,BS5 7QN,51.46339926,-2.533995089,House,Private room,2,1,1,1,65,1,1,10-08-2018,0.3,100,10,10,10,10,8,10,1,0
27202015,Bristol Multi-unit building,99548060,Mel,Southville,BS3 4DG,51.44122567,-2.597752899,Apartment,Private room,2,1,1,1,32,1,20,11-11-2018,7.14,99,10,10,10,10,9,10,2,342
27213583,Small single bedroom in the heart of Lawrence Hill,79009580,Kate,Lawrence Hill,BS5 0DN,51.45819207,-2.567176045,Apartment,Private room,1,1,1,1,25,2,5,22-09-2018,1.47,100,10,10,10,10,9,10,3,104
27246311,Cosy Studio in the Heart of the City,65192629,Airbristol,Central,BS1 2ER,51.45502726,-2.593654446,Apartment,Entire home/apt,2,1,0,1,55,1,10,21-10-2018,2.8,86,9,9,9,10,9,9,54,134
27250102,Quiet double overlooking garden near city centre,1332288,Laura,Bedminster,BS3 3DW,51.43707617,-2.608900162,Townhouse,Private room,2,1,1,1,38,1,11,06-09-2018,3.24,98,10,10,10,10,9,10,2,0
27253461,Delightful bungalow in a quiet part of Bristol,57385631,Tom,Horfield,BS10 5EY,51.49399829,-2.595129445,Bungalow,Entire home/apt,4,1,2,3,83,2,7,10-11-2018,2.31,91,10,9,10,10,9,10,1,0
27272073,Stunning 1 Bed Flat & Garden. 5min walk to centre!,204702723,Garth And Lilly,Cotham,BS2 8AH,51.46413756,-2.595906789,Apartment,Entire home/apt,4,1,1,2,90,2,0,,,,,,,,,,1,0
27273573,Cosy 1 bed flat with beautiful garden,205219745,Kate,Easton,BS5,51.4604172,-2.559572737,Apartment,Entire home/apt,2,1,1,1,60,2,12,17-09-2018,3.6,93,10,10,9,9,9,9,1,0
27276708,"Flat 12, Clare Street",6316569,Joe,Central,BS1 1YA,51.45418182,-2.595868763,Apartment,Entire home/apt,4,2,2,3,86,1,1,26-09-2018,0.57,,,,,,,,14,0
27276714,"Flat 2, Clare Street",6316569,Joe,Central,BS1 1YA,51.45311772,-2.596346184,Apartment,Entire home/apt,4,1,2,2,86,7,3,03-10-2018,0.98,93,9,10,9,10,10,10,14,0
27276715,"Flat 5, Clare Street",6316569,Joe,Central,BS1 1YA,51.45450627,-2.596234866,Apartment,Entire home/apt,4,2,2,2,86,1,1,,,,,,,,,,14,0
27276716,"Flat 4, Clare Street",6316569,Joe,Central,BS1 1YA,51.45490635,-2.594580665,Apartment,Entire home/apt,4,1,2,2,85,1,1,08-09-2018,0.42,100,10,10,10,10,10,8,14,0
27276717,"Flat 6, Clare Street",6316569,Joe,Central,BS1 1YA,51.45310347,-2.596121137,Apartment,Entire home/apt,4,1,2,3,84,7,0,,,,,,,,,,14,0
27282109,"Central, spacious & peaceful: Clifton",98759531,The Harris Family,Central,BS6 6HT,51.46193514,-2.608230926,Apartment,Private room,2,1,1,1,42,1,11,10-09-2018,2.97,100,10,10,10,10,10,9,2,0
27297463,Light &airy downstairs room with bathroom opposite,23494368,Charlotte,Windmill Hill,BS3 5EP,51.43507557,-2.585906481,House,Private room,2,1,1,1,25,12,4,14-09-2018,1.26,90,9,9,10,10,9,9,11,151
27302030,"Cosy, sweet room in quiet & friendly house",23494368,Charlotte,Windmill Hill,BS3 5EP,51.43475751,-2.587180947,House,Private room,2,1,1,1,25,10,5,25-10-2018,1.39,96,10,9,10,10,8,9,11,51
27310756,Southville Family House,205761710,Paul,Southville,BS3 1LW,51.44423067,-2.611487323,House,Entire home/apt,4,2,3,3,120,2,1,23-08-2018,0.34,100,10,10,10,10,10,10,1,0
27329977,Private room in Bristol,40197177,Anna,Hillfields,BS16,51.48061209,-2.521734851,House,Private room,1,1,1,1,35,1,4,12-09-2018,1.22,100,10,10,10,10,10,10,3,364
27348396,Bright Chic 2 BD House Near Bristol City Centre,205186655,Rob,Ashley,BS6,51.46581061,-2.589984181,House,Entire home/apt,4,1,2,2,87,2,2,22-09-2018,0.95,100,10,7,8,10,10,8,1,0
27348764,"St Matthew's House, Bristol",205198694,Michelle,Easton,BS5 9JZ,51.45878406,-2.560486619,House,Entire home/apt,9,2,4,5,126,4,5,25-10-2018,2.31,100,10,10,10,10,9,10,2,248
27349899,"Hope Villa, Bristol",205198694,Michelle,Easton,BS5 9JL,51.45913404,-2.559809208,House,Entire home/apt,11,2.5,5,5,162,4,4,16-10-2018,1.54,85,10,10,10,10,9,10,2,315
27359422,Hamilton Court 1 Bed Superior Apartment - Discounted Monthly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.45970056,-2.593860931,Apartment,Entire home/apt,2,1,1,1,500,1,0,,,,,,,,,,14,348
27359540,Hamilton Court 1 Bed Superior Apartment- Discounted Weekly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.46137412,-2.594565052,Apartment,Entire home/apt,2,1,1,1,500,1,0,,,,,,,,,,14,346
27359648,"Gorgeous, Georgian 2BR Flat - Gloucester Road",47124114,Laura,Ashley,BS7 8UG,51.47018549,-2.593342747,Apartment,Entire home/apt,7,1,2,3,117,2,14,12-11-2018,4.08,94,9,9,10,10,9,10,1,102
27361944,Quirky Musician Apartment in Vibrant ST Paul’s,174704203,Simas,Ashley,BS6 5NX,51.46754599,-2.579563325,Apartment,Entire home/apt,2,1,1,1,65,1,5,05-11-2018,1.72,93,10,9,10,10,10,9,1,113
27368606,"Bristol ,warm and friendly handy for airport .",20986767,Chris,Bishopsworth,BS13 7JZ,51.42716153,-2.60941202,House,Private room,3,1,2,2,30,1,0,,,,,,,,,,3,162
27383180,"Light cosy double bedroom, Eastville Park",14937519,Louisa,Eastville,BS5 6QA,51.47218941,-2.552819017,Apartment,Private room,2,1,1,1,28,2,1,24-09-2018,0.55,100,10,10,10,8,10,10,1,75
27385819,"2 rooms in quiet, light and airy house",23494368,Charlotte,Windmill Hill,BS3 5EP,51.4350249,-2.587277621,House,Private room,4,1,2,2,50,3,1,12-08-2018,0.31,60,6,8,8,6,8,4,11,75
27386667,Hamilton Court 2 Bed Executive Apartment - Discounted Monthly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.45974701,-2.592368403,Apartment,Entire home/apt,4,1,2,2,500,1,0,,,,,,,,,,14,340
27386803,Hamilton Court 2 Bed Executive Apartment - Discounted Weekly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.45955416,-2.592360932,Apartment,Entire home/apt,4,1,2,2,500,1,0,,,,,,,,,,14,340
27387424,Hamilton Court 2 Bed Superior Apartment - Discounted Weekly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.46109344,-2.593114502,Apartment,Entire home/apt,4,2,2,2,600,1,0,,,,,,,,,,14,346
27387446,Hamilton Court 2 Bed Superior Apartment - Discounted Monthly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.45917983,-2.592663896,Apartment,Entire home/apt,4,2,2,2,600,1,0,,,,,,,,,,14,347
27387544,Hamilton Court Studio Apartment - Discounted Weekly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.45928521,-2.594460508,Apartment,Entire home/apt,2,1,1,1,500,1,0,,,,,,,,,,14,19
27387594,Hamilton Court Studio Apartment - Discounted Monthly Rate,103965413,Samuel(Your Stay Bristol Ham & Mid),Central,BS2 8NZ,51.46115812,-2.592611642,Apartment,Entire home/apt,2,1,1,1,500,1,0,,,,,,,,,,14,19
27389066,Marsh House One Bedroom Apartment,201995032,Samuel (YSB Marsh House),Central,BS1 4AQ,51.4543669,-2.597214061,Serviced apartment,Entire home/apt,2,1,1,1,250,1,0,,,,,,,,,,6,332
27389089,Marsh House 2 Bed Superior Apartment,201995032,Samuel (YSB Marsh House),Central,BS1 4AQ,51.45392763,-2.597160662,Serviced apartment,Entire home/apt,4,2,2,2,199,1,2,04-11-2018,2,60,6,9,10,6,10,8,6,354
27392760,Marsh House One Bedroom Apartment  Monthly Discount,201995032,Samuel (YSB Marsh House),Central,BS1 4AQ,51.45229808,-2.597812834,Serviced apartment,Entire home/apt,2,1,1,1,199,1,0,,,,,,,,,,6,328
27392791,Marsh House One Bedroom Apartment Weekly Discount,201995032,Samuel (YSB Marsh House),Central,BS1 4AQ,51.45376802,-2.597227831,Serviced apartment,Entire home/apt,2,1,1,1,199,1,0,,,,,,,,,,6,328
27392852,Marsh House 2 Bed Superior Apartment Weekly Discount,201995032,Samuel (YSB Marsh House),Central,BS1 4AQ,51.45325246,-2.598637245,Serviced apartment,Entire home/apt,4,2,2,2,250,1,0,,,,,,,,,,6,349
27392890,Marsh House 2 Bed Superior Apartment Monthly Discount,201995032,Samuel (YSB Marsh House),Central,BS1 4AQ,51.45246606,-2.598542599,Serviced apartment,Entire home/apt,4,2,2,2,250,1,0,,,,,,,,,,6,349
27393534,Space. Egyptian Cotton. Nespresso. Montpelier.,8185082,Roxy,Ashley,BS6 5LH,51.46818063,-2.581673548,Apartment,Entire home/apt,6,1,2,3,102,1,34,15-11-2018,10,97,10,10,10,10,9,10,1,334
27397464,BEAUTIFUL CITY CENTRE APARTMENT NEAR CABOT CIRCUS,173164894,Sarah,Lawrence Hill,BS2 0FS,51.4571328,-2.577900179,Serviced apartment,Entire home/apt,2,1,1,1,60,2,28,13-11-2018,8.57,96,10,10,9,10,9,10,1,153
27418279,Garden Flat in the heart of Gloucester Rd,23691579,Natalie,Ashley,BS6 5HA,51.46971664,-2.589658878,Apartment,Entire home/apt,4,1,1,3,88,2,3,28-10-2018,0.92,67,7,7,9,10,9,7,1,43
27422098,MyCityHaven - spacious 3 bed apartment sleeps 6,51686051,Michael,Hillfields,BS15 1LS,51.47108496,-2.520070208,Serviced apartment,Entire home/apt,6,1,3,6,109,3,3,12-10-2018,0.94,100,10,10,10,10,9,9,4,89
27423232,Single Room in Bristol,40197177,Anna,Hillfields,BS16,51.47850083,-2.522597587,House,Private room,1,1,0,1,30,1,8,20-09-2018,2.42,97,10,10,10,10,10,10,3,364
27458298,The Riverside Retreat - 5 beds in the city centre,60103501,Gaia,Central,BS1 5TB,51.45340094,-2.599528246,Apartment,Entire home/apt,10,3,3,6,220,2,0,,,,,,,,,,1,330
27463270,Light & spacious bedroom in quiet friendly house,23494368,Charlotte,Windmill Hill,BS3 5EP,51.43490518,-2.587252412,House,Private room,2,1,1,1,25,12,3,20-10-2018,1.61,93,10,9,10,10,9,9,11,118
27465476,Luxury modern 3 dble bedroom 2 bathroom apartment,61521322,Lucy,Bedminster,BS3 3LE,51.43639506,-2.603561956,Apartment,Entire home/apt,6,2,0,3,75,5,5,23-10-2018,1.79,80,8,8,10,10,10,9,1,55
27475321,Lush and basic -bamboo dome in the woods,6711542,Chloe,St George Troopers Hill,BS15 3NY,51.44882513,-2.532019951,Yurt,Entire home/apt,4,1,1,4,100,3,0,,,,,,,,,,1,88
27477406,2-Bed Family Home with Sunny Garden,65192629,Airbristol,Easton,BS5 9BQ,51.46147068,-2.562041938,House,Entire home/apt,4,1,2,2,75,1,16,30-10-2018,4.8,90,10,9,10,9,8,9,54,74
27488536,Cozy double bedroom in luxury flat in city center,3259043,Laureano,Central,BS1 6NE,51.4492645,-2.591957808,Apartment,Private room,2,1,1,1,60,1,12,13-11-2018,3.64,98,10,10,10,10,10,10,1,4
27496409,Private bedroom near Bath to Bristol cycle path,31914554,Kelly,Eastville,BS16 3AT,51.47891983,-2.535242896,Apartment,Private room,2,1,1,1,25,1,1,30-09-2018,0.61,100,10,10,10,10,8,10,1,16
27505527,Lovely double room 10 min walk from city center,76523938,Fran,Southville,BS3 1NG,51.4443589,-2.601920881,Apartment,Private room,2,1,1,1,32,1,0,,,,,,,,,,1,169
27509552,布里斯托尔单一家庭住宅,32050358,Runting,Hotwells & Harbourside,BS1 5SZ,51.45063009,-2.601446823,Farm stay,Private room,2,1,0,1,137,1,0,,,,,,,,,,1,365
27517009,higgihaus Apartment (#55). Penthouse. Roof Terrace. Central Location.,164934575,Delyth & Luke,Ashley,BS2 9HA,51.46111906,-2.584897537,Apartment,Entire home/apt,6,1,2,3,100,1,19,11-11-2018,6.2,99,10,10,10,10,10,10,7,334
27517227,"Bright, clean and arty family house.",6072440,Zoe,Easton,BS5 6AF,51.46374893,-2.56201359,House,Entire home/apt,4,1,3,2,92,2,1,10-09-2018,0.43,100,10,10,10,10,10,10,1,356
27519577,Double bedroom in modern apartment city centre,101407154,Armna,Lawrence Hill,BS2 0EF,51.4563423,-2.576422592,Apartment,Private room,2,1,1,1,50,2,7,11-11-2018,2.26,97,9,9,10,10,10,9,1,331
27521141,"Fabulous modern home & garden, 5 mins from station",194057942,Alison,Lawrence Hill,BS2 0LS,51.45336903,-2.5769314,House,Private room,2,2,2,2,95,4,5,23-09-2018,1.53,96,10,10,10,10,9,9,1,54
27523407,Large quirky room with open fire and sun room,31999039,Anita,Easton,BS5 6NF,51.46950519,-2.565804643,Townhouse,Private room,2,1,1,1,34,4,1,,,,,,,,,,5,0
27533077,Boony the Camper - an extension to your home!,45263904,Sophie,St George West,BS5 8DX,51.45810385,-2.548239204,Camper/RV,Private room,2,0,1,1,30,1,1,04-11-2018,1,100,10,10,10,10,10,8,3,89
27536716,City Of Bristol Converted chapel,12601246,Tom,Easton,BS5 9JL,51.4586474,-2.56019959,Apartment,Private room,1,1,1,1,21,2,4,13-11-2018,1.24,100,10,10,10,10,10,10,1,42
27537437,Chic Coach House in private garden and parking,32620239,Lloyd,Clifton Down,City of Bristol,51.46805327,-2.610200182,-2.610200182,Entire home/apt,Guesthouse,Entire home/apt,2,1,80,2,6,01-11-2018,2.37,03-09-2018,01-11-2018,80,9,8,8,9,4,236
27538698,Elegant apartment part of large manor house.,32620239,Lloyd,Cotham,BS6 6RX,51.4694704,-2.608800013,Guest suite,Entire home/apt,2,1,1,1,65,1,8,28-10-2018,2.42,78,9,10,9,9,10,7,4,258
27539057,Renovated heaven with stylish interior,32620239,Lloyd,Redland,BS6 6YS,51.47320301,-2.612987766,Apartment,Entire home/apt,4,2,2,2,100,2,0,,,,,,,,,,4,136
27541761,"Lovely 3 bedroom house , sleeps 4 .",207769313,Miah,Hengrove & Whitchurch Park,BS14 9LT,51.41078349,-2.562072665,House,Entire home/apt,4,1,2,2,63,3,8,30-09-2018,2.42,100,10,10,10,10,9,10,1,14
27541994,Newly refurbished flat in the centre of Bristol,206489655,James,Central,BS1 6BN,51.45372754,-2.59038565,Apartment,Entire home/apt,4,1,2,2,90,1,2,19-08-2018,0.61,80,10,9,9,9,10,9,1,0
27549391,BRAND NEW!! Modern apartment in Central Bristol,207847792,Maria,Hotwells & Harbourside,BS1 5QH,51.4509246,-2.603676191,Apartment,Entire home/apt,5,2,1,1,79,1,1,06-11-2018,1,,,,,,,,1,312
27550222,Bright and cheerfull 664A room6A,135058024,Roohi,Lockleaze,BS5 6TQ,51.47640222,-2.560745857,House,Private room,2,2,1,1,33,1,3,24-09-2018,0.99,67,6,7,10,10,7,6,6,105
27551426,Spacious bright airy r4a,135058024,Roohi,Lockleaze,BS5 6TG,51.47548315,-2.561768571,House,Private room,2,2,1,1,33,1,3,28-10-2018,0.92,73,9,8,10,9,10,7,6,178
27560506,Spacious Bright 3 Bedroom Home in Bristol,206832248,Chu,Cotham,BS6 6SW,51.46993915,-2.605952402,House,Entire home/apt,6,3,4,4,75,2,10,04-11-2018,3.49,96,10,10,10,10,10,9,1,64
27564448,"Silbury Rd, Ashton Vale",61530225,Giovanni,Bedminster,BS3 2QB,51.43379459,-2.628867684,House,Private room,1,1.5,3,1,32,1,16,04-11-2018,4.85,98,10,10,10,10,10,10,1,173
27564989,Chic Boho Home with Garden - sleeps up to 6,67451245,Astrid,St George West,BS5 7JJ,51.46447891,-2.540295925,House,Entire home/apt,6,1,2,3,55,2,4,11-11-2018,1.45,90,10,10,10,10,9,10,1,28
27571018,The Coach House,208019526,Cherry Orchards,Westbury-on-Trym & Henleaze,BS9 3PE,51.49578374,-2.634057131,Cottage,Entire home/apt,6,1.5,2,5,90,2,0,,,,,,,,,,1,4
27572078,Canford,7102048,Robert,Westbury-on-Trym & Henleaze,BS9,51.49301489,-2.634048655,House,Entire home/apt,9,2,5,6,250,1,0,,,,,,,,,,9,227
27576084,The Old Bank 1 - yourapartment,125651447,Charlie,Brislington West,BS4 3QA,51.44255801,-2.559466216,Serviced apartment,Entire home/apt,4,1,1,3,50,1,1,18-10-2018,1,100,10,10,10,10,10,10,50,341
27576492,The Old Bank 2 - yourapartment,125651447,Charlie,Brislington West,BS4 3QA,51.44168872,-2.560252239,Serviced apartment,Entire home/apt,4,1,1,3,65,1,2,22-09-2018,0.61,90,10,10,9,6,9,9,50,328
27576748,The Old Bank 3 - yourapartment,125651447,Charlie,Brislington West,BS4 3QA,51.44261514,-2.560522827,Serviced apartment,Entire home/apt,4,1,1,3,50,2,4,28-10-2018,1.29,90,8,10,10,10,9,9,50,336
27578596,Comfy single room 5a,135058024,Roohi,Lockleaze,BS5 6TQ,51.47783109,-2.561408535,House,Private room,1,2,1,1,27,1,6,08-11-2018,1.84,90,9,9,9,9,9,8,6,167
